id_ubigeo,ubigeo_reniec,departamento,provincia,distrito,latitud,longitud
1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-6.2294,-77.8728
2,010102,AMAZONAS,CHACHAPOYAS,ASUNCION,-6.0325,-77.7108
3,010103,AMAZONAS,CHACHAPOYAS,BALSAS,-6.8358,-78.0197
4,010104,AMAZONAS,CHACHAPOYAS,CHETO,-6.2556,-77.7008
5,010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,-6.0783,-77.7375
6,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,-6.935,-77.8542
7,010107,AMAZONAS,CHACHAPOYAS,GRANADA,-6.1064,-77.6286
8,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,-6.1736,-77.8644
9,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,-6.4847,-77.815
10,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-6.7075,-77.8039
11,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,-6.3078,-77.8992
12,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,-6.3731,-77.9017
13,010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,-6.5944,-77.8086
14,010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-6.2092,-77.6692
15,010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,-6.6181,-77.8022
16,010116,AMAZONAS,CHACHAPOYAS,OLLEROS,-6.0239,-77.6764
17,010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,-6.0914,-77.6786
18,010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,-6.2292,-77.74
19,010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,-6.3372,-77.8806
20,010120,AMAZONAS,CHACHAPOYAS,SOLOCO,-6.2606,-77.7442
21,010121,AMAZONAS,CHACHAPOYAS,SONCHE,-6.2189,-77.7753
22,010205,AMAZONAS,BAGUA,BAGUA,-5.6389,-78.5311
23,010202,AMAZONAS,BAGUA,ARAMANGO,-5.4164,-78.4378
24,010203,AMAZONAS,BAGUA,COPALLIN,-5.675,-78.4231
25,010204,AMAZONAS,BAGUA,EL PARCO,-5.625,-78.4753
26,010206,AMAZONAS,BAGUA,IMAZA,-5.1636,-78.2889
27,010201,AMAZONAS,BAGUA,LA PECA,-5.6119,-78.4369
28,010301,AMAZONAS,BONGARA,JUMBILLA,-5.9044,-77.7978
29,010304,AMAZONAS,BONGARA,CHISQUILLA,-5.8975,-77.7861
30,010305,AMAZONAS,BONGARA,CHURUJA,-6.0194,-77.9519
31,010302,AMAZONAS,BONGARA,COROSHA,-5.8433,-77.8225
32,010303,AMAZONAS,BONGARA,CUISPES,-5.9283,-77.9461
33,010306,AMAZONAS,BONGARA,FLORIDA,-5.8261,-77.9694
34,010312,AMAZONAS,BONGARA,JAZAN,-5.9414,-77.9772
35,010307,AMAZONAS,BONGARA,RECTA,-5.9178,-77.7889
36,010308,AMAZONAS,BONGARA,SAN CARLOS,-5.9661,-77.9453
37,010309,AMAZONAS,BONGARA,SHIPASBAMBA,-5.9106,-77.9806
38,010310,AMAZONAS,BONGARA,VALERA,-6.0428,-77.9192
39,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,-5.7353,-77.925
40,010601,AMAZONAS,CONDORCANQUI,NIEVA,-4.5922,-77.8644
41,010603,AMAZONAS,CONDORCANQUI,EL CENEPA,-4.4556,-78.1589
42,010602,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-4.0158,-77.7608
43,010401,AMAZONAS,LUYA,LAMUD,-6.1392,-77.9522
44,010402,AMAZONAS,LUYA,CAMPORREDONDO,-6.2133,-78.32
45,010403,AMAZONAS,LUYA,COCABAMBA,-6.6142,-78.005
46,010404,AMAZONAS,LUYA,COLCAMAR,-6.2994,-77.9731
47,010405,AMAZONAS,LUYA,CONILA,-6.1592,-78.1419
48,010406,AMAZONAS,LUYA,INGUILPATA,-6.2394,-77.9539
49,010407,AMAZONAS,LUYA,LONGUITA,-6.4136,-77.9683
50,010408,AMAZONAS,LUYA,LONYA CHICO,-6.2297,-77.955
51,010409,AMAZONAS,LUYA,LUYA,-6.1642,-77.9442
52,010410,AMAZONAS,LUYA,LUYA VIEJO,-6.1275,-78.085
53,010411,AMAZONAS,LUYA,MARIA,-6.4289,-77.9608
54,010412,AMAZONAS,LUYA,OCALLI,-6.2353,-78.2664
55,010413,AMAZONAS,LUYA,OCUMAL,-6.2825,-78.2108
56,010414,AMAZONAS,LUYA,PISUQUIA,-6.4533,-78.0919
57,010423,AMAZONAS,LUYA,PROVIDENCIA,-6.2972,-78.2408
58,010415,AMAZONAS,LUYA,SAN CRISTOBAL,-6.1017,-77.9597
59,010416,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,-6.6469,-77.8117
60,010417,AMAZONAS,LUYA,SAN JERONIMO,-6.0597,-77.9744
61,010418,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,-6.4964,-77.8619
62,010419,AMAZONAS,LUYA,SANTA CATALINA,-6.1136,-78.0608
63,010420,AMAZONAS,LUYA,SANTO TOMAS,-6.5725,-77.8658
64,010421,AMAZONAS,LUYA,TINGO,-6.3797,-77.9058
65,010422,AMAZONAS,LUYA,TRITA,-6.1519,-77.9808
66,010501,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,-6.3953,-77.4822
67,010503,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,-6.5231,-77.4425
68,010502,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,-6.4075,-77.5853
69,010504,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,-6.4311,-77.5367
70,010505,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,-6.4981,-77.4989
71,010506,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,-6.3858,-77.5467
72,010508,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,-6.3861,-77.5044
73,010507,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,-6.5,-77.4364
74,010509,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,-6.4678,-77.3956
75,010510,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,-6.4536,-77.4553
76,010511,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,-6.4931,-77.4717
77,010512,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,-6.1508,-77.3039
78,010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,-5.7547,-78.4428
79,010702,AMAZONAS,UTCUBAMBA,CAJARURO,-5.7364,-78.4267
80,010703,AMAZONAS,UTCUBAMBA,CUMBA,-5.9356,-78.6636
81,010704,AMAZONAS,UTCUBAMBA,EL MILAGRO,-5.6378,-78.5583
82,010705,AMAZONAS,UTCUBAMBA,JAMALCA,-5.8942,-78.2378
83,010706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,-6.0964,-78.4225
84,010707,AMAZONAS,UTCUBAMBA,YAMON,-6.0508,-78.5289
85,020101,ANCASH,HUARAZ,HUARAZ,-9.5297,-77.5292
86,020103,ANCASH,HUARAZ,COCHABAMBA,-9.495,-77.8594
87,020104,ANCASH,HUARAZ,COLCABAMBA,-9.5947,-77.8086
88,020105,ANCASH,HUARAZ,HUANCHAY,-9.7236,-77.8186
89,020102,ANCASH,HUARAZ,INDEPENDENCIA,-9.5144,-77.5325
90,020106,ANCASH,HUARAZ,JANGAS,-9.4006,-77.5775
91,020107,ANCASH,HUARAZ,LA LIBERTAD,-9.6331,-77.7414
92,020108,ANCASH,HUARAZ,OLLEROS,-9.6667,-77.4656
93,020109,ANCASH,HUARAZ,PAMPAS,-9.6553,-77.8261
94,020110,ANCASH,HUARAZ,PARIACOTO,-9.5594,-77.8906
95,020111,ANCASH,HUARAZ,PIRA,-9.5811,-77.7072
96,020112,ANCASH,HUARAZ,TARICA,-9.3936,-77.575
97,020201,ANCASH,AIJA,AIJA,-9.7803,-77.6106
98,020203,ANCASH,AIJA,CORIS,-9.8206,-77.7194
99,020205,ANCASH,AIJA,HUACLLAN,-9.7981,-77.6753
100,020206,ANCASH,AIJA,LA MERCED,-9.7356,-77.6161
101,020208,ANCASH,AIJA,SUCCHA,-9.8231,-77.6497
102,021601,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,-9.1008,-77.0169
103,021602,ANCASH,ANTONIO RAYMONDI,ACZO,-9.1519,-76.9889
104,021603,ANCASH,ANTONIO RAYMONDI,CHACCHO,-9.0597,-77.0583
105,021604,ANCASH,ANTONIO RAYMONDI,CHINGAS,-9.1186,-76.9919
106,021605,ANCASH,ANTONIO RAYMONDI,MIRGAS,-9.0786,-77.0925
107,021606,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,-9.1753,-77.0028
108,021801,ANCASH,ASUNCION,CHACAS,-9.1622,-77.3658
109,021802,ANCASH,ASUNCION,ACOCHACA,-9.1147,-77.3683
110,020301,ANCASH,BOLOGNESI,CHIQUIAN,-10.1519,-77.1564
111,020302,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,-10.2992,-77.1464
112,020321,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,-10.1572,-77.4706
113,020304,ANCASH,BOLOGNESI,AQUIA,-10.0744,-77.145
114,020305,ANCASH,BOLOGNESI,CAJACAY,-10.1553,-77.4397
115,020322,ANCASH,BOLOGNESI,CANIS,-10.3389,-77.1689
116,020323,ANCASH,BOLOGNESI,COLQUIOC,-10.3122,-77.6153
117,020325,ANCASH,BOLOGNESI,HUALLANCA,-9.8994,-76.9417
118,020311,ANCASH,BOLOGNESI,HUASTA,-10.1233,-77.1467
119,020310,ANCASH,BOLOGNESI,HUAYLLACAYAN,-10.245,-77.4347
120,020324,ANCASH,BOLOGNESI,LA PRIMAVERA,-10.3356,-77.1253
121,020313,ANCASH,BOLOGNESI,MANGAS,-10.3694,-77.1033
122,020315,ANCASH,BOLOGNESI,PACLLON,-10.2344,-77.0717
123,020317,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,-10.285,-77.1989
124,020320,ANCASH,BOLOGNESI,TICLLOS,-10.2531,-77.1908
125,020401,ANCASH,CARHUAZ,CARHUAZ,-9.2814,-77.6467
126,020402,ANCASH,CARHUAZ,ACOPAMPA,-9.2947,-77.6253
127,020403,ANCASH,CARHUAZ,AMASHCA,-9.2392,-77.6467
128,020404,ANCASH,CARHUAZ,ANTA,-9.3578,-77.5989
129,020405,ANCASH,CARHUAZ,ATAQUERO,-9.2622,-77.6917
130,020406,ANCASH,CARHUAZ,MARCARA,-9.3228,-77.6036
131,020407,ANCASH,CARHUAZ,PARIAHUANCA,-9.3653,-77.5808
132,020408,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,-9.3683,-77.5644
133,020409,ANCASH,CARHUAZ,SHILLA,-9.2317,-77.625
134,020410,ANCASH,CARHUAZ,TINCO,-9.2708,-77.6775
135,020411,ANCASH,CARHUAZ,YUNGAR,-9.3775,-77.5922
136,021701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,-9.0942,-77.3289
137,021703,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,-8.9758,-77.1892
138,021702,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,-8.9911,-77.2914
139,020501,ANCASH,CASMA,CASMA,-9.4758,-78.3064
140,020502,ANCASH,CASMA,BUENA VISTA ALTA,-9.4325,-78.2069
141,020503,ANCASH,CASMA,COMANDANTE NOEL,-9.4625,-78.3847
142,020505,ANCASH,CASMA,YAUTAN,-9.5114,-77.9964
143,020601,ANCASH,CORONGO,CORONGO,-8.5708,-77.8989
144,020602,ANCASH,CORONGO,ACO,-8.5231,-77.8778
145,020603,ANCASH,CORONGO,BAMBAS,-8.6025,-77.9969
146,020604,ANCASH,CORONGO,CUSCA,-8.5133,-77.8647
147,020605,ANCASH,CORONGO,LA PAMPA,-8.6611,-77.9008
148,020606,ANCASH,CORONGO,YANAC,-8.6186,-77.8647
149,020607,ANCASH,CORONGO,YUPAN,-8.6144,-77.9686
150,020801,ANCASH,HUARI,HUARI,-9.3472,-77.1708
151,020816,ANCASH,HUARI,ANRA,-9.2347,-76.9264
152,020802,ANCASH,HUARI,CAJAY,-9.3258,-77.1575
153,020803,ANCASH,HUARI,CHAVIN DE HUANTAR,-9.5886,-77.1783
154,020804,ANCASH,HUARI,HUACACHI,-9.3156,-76.9386
155,020806,ANCASH,HUARI,HUACCHIS,-9.2006,-76.7869
156,020805,ANCASH,HUARI,HUACHIS,-9.41,-77.1
157,020807,ANCASH,HUARI,HUANTAR,-9.4519,-77.1767
158,020808,ANCASH,HUARI,MASIN,-9.3658,-77.0964
159,020809,ANCASH,HUARI,PAUCAS,-9.1525,-76.8994
160,020810,ANCASH,HUARI,PONTO,-9.3261,-77.0044
161,020811,ANCASH,HUARI,RAHUAPAMPA,-9.3592,-77.0786
162,020812,ANCASH,HUARI,RAPAYAN,-9.2025,-76.7594
163,020813,ANCASH,HUARI,SAN MARCOS,-9.5242,-77.1569
164,020814,ANCASH,HUARI,SAN PEDRO DE CHANA,-9.4031,-77.0111
165,020815,ANCASH,HUARI,UCO,-9.1883,-76.9283
166,021901,ANCASH,HUARMEY,HUARMEY,-10.0689,-78.1517
167,021902,ANCASH,HUARMEY,COCHAPETI,-9.9872,-77.6461
168,021905,ANCASH,HUARMEY,CULEBRAS,-9.9503,-78.2222
169,021903,ANCASH,HUARMEY,HUAYAN,-9.8753,-77.7083
170,021904,ANCASH,HUARMEY,MALVAS,-9.9297,-77.6578
171,020701,ANCASH,HUAYLAS,CARAZ,-9.0486,-77.8047
172,020702,ANCASH,HUAYLAS,HUALLANCA,-8.8189,-77.8631
173,020703,ANCASH,HUAYLAS,HUATA,-9.0164,-77.8614
174,020704,ANCASH,HUAYLAS,HUAYLAS,-8.8725,-77.8928
175,020705,ANCASH,HUAYLAS,MATO,-8.9614,-77.8425
176,020706,ANCASH,HUAYLAS,PAMPAROMAS,-9.0733,-77.9817
177,020707,ANCASH,HUAYLAS,PUEBLO LIBRE,-9.11,-77.8019
178,020708,ANCASH,HUAYLAS,SANTA CRUZ,-8.9519,-77.815
179,020710,ANCASH,HUAYLAS,SANTO TORIBIO,-8.8644,-77.9147
180,020709,ANCASH,HUAYLAS,YURACMARCA,-8.7375,-77.9039
181,020901,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,-8.865,-77.3578
182,020902,ANCASH,MARISCAL LUZURIAGA,CASCA,-8.8556,-77.3986
183,020908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,-8.9022,-77.2439
184,020904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,-8.8061,-77.2797
185,020905,ANCASH,MARISCAL LUZURIAGA,LLAMA,-8.915,-77.3014
186,020906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,-8.9608,-77.3675
187,020903,ANCASH,MARISCAL LUZURIAGA,LUCMA,-8.9194,-77.4108
188,020907,ANCASH,MARISCAL LUZURIAGA,MUSGA,-8.9061,-77.3392
189,022007,ANCASH,OCROS,OCROS,-10.4033,-77.3967
190,022001,ANCASH,OCROS,ACAS,-10.4575,-77.3278
191,022002,ANCASH,OCROS,CAJAMARQUILLA,-10.3542,-77.1992
192,022003,ANCASH,OCROS,CARHUAPAMPA,-10.4975,-77.2428
193,022004,ANCASH,OCROS,COCHAS,-10.5367,-77.4228
194,022005,ANCASH,OCROS,CONGAS,-10.3375,-77.4428
195,022006,ANCASH,OCROS,LLIPA,-10.3925,-77.1908
196,022008,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,-10.3869,-77.2194
197,022009,ANCASH,OCROS,SAN PEDRO,-10.3719,-77.4872
198,022010,ANCASH,OCROS,SANTIAGO DE CHILCAS,-10.4386,-77.3658
199,021001,ANCASH,PALLASCA,CABANA,-8.3931,-78.0089
200,021002,ANCASH,PALLASCA,BOLOGNESI,-8.3506,-78.0506
201,021003,ANCASH,PALLASCA,CONCHUCOS,-8.2686,-77.8528
202,021004,ANCASH,PALLASCA,HUACASCHUQUE,-8.3064,-78.0047
203,021005,ANCASH,PALLASCA,HUANDOVAL,-8.3311,-77.9753
204,021006,ANCASH,PALLASCA,LACABAMBA,-8.2603,-77.8983
205,021007,ANCASH,PALLASCA,LLAPO,-8.5144,-78.0422
206,021008,ANCASH,PALLASCA,PALLASCA,-8.2531,-77.9994
207,021009,ANCASH,PALLASCA,PAMPAS,-8.1953,-77.8958
208,021010,ANCASH,PALLASCA,SANTA ROSA,-8.5278,-78.0675
209,021011,ANCASH,PALLASCA,TAUCA,-8.4703,-78.0378
210,021101,ANCASH,POMABAMBA,POMABAMBA,-8.8211,-77.4603
211,021102,ANCASH,POMABAMBA,HUAYLLAN,-8.8581,-77.4356
212,021103,ANCASH,POMABAMBA,PAROBAMBA,-8.6958,-77.4297
213,021104,ANCASH,POMABAMBA,QUINUABAMBA,-8.6972,-77.3983
214,021201,ANCASH,RECUAY,RECUAY,-9.7217,-77.4564
215,021210,ANCASH,RECUAY,CATAC,-9.8017,-77.4306
216,021202,ANCASH,RECUAY,COTAPARACO,-9.9933,-77.5881
217,021203,ANCASH,RECUAY,HUAYLLAPAMPA,-10.0556,-77.5367
218,021209,ANCASH,RECUAY,LLACLLIN,-10.0692,-77.6217
219,021204,ANCASH,RECUAY,MARCA,-10.0892,-77.4744
220,021205,ANCASH,RECUAY,PAMPAS CHICO,-10.1147,-77.3981
221,021206,ANCASH,RECUAY,PARARIN,-10.05,-77.6544
222,021207,ANCASH,RECUAY,TAPACOCHA,-10.0103,-77.5692
223,021208,ANCASH,RECUAY,TICAPAMPA,-9.7606,-77.4428
224,021301,ANCASH,SANTA,CHIMBOTE,-9.0417,-78.6078
225,021302,ANCASH,SANTA,CACERES DEL PERU,-9.0131,-78.1381
226,021308,ANCASH,SANTA,COISHCO,-9.0231,-78.6161
227,021303,ANCASH,SANTA,MACATE,-8.7603,-78.0614
228,021304,ANCASH,SANTA,MORO,-9.1389,-78.1833
229,021305,ANCASH,SANTA,NEPEÑA,-9.1728,-78.3608
230,021306,ANCASH,SANTA,SAMANCO,-9.2622,-78.4958
231,021307,ANCASH,SANTA,SANTA,-8.9878,-78.6131
232,021309,ANCASH,SANTA,NUEVO CHIMBOTE,-9.1286,-78.5308
233,021401,ANCASH,SIHUAS,SIHUAS,-8.5544,-77.6308
234,021407,ANCASH,SIHUAS,ACOBAMBA,-8.3261,-77.5819
235,021402,ANCASH,SIHUAS,ALFONSO UGARTE,-8.4561,-77.4267
236,021408,ANCASH,SIHUAS,CASHAPAMPA,-8.5611,-77.6531
237,021403,ANCASH,SIHUAS,CHINGALPO,-8.3386,-77.5975
238,021404,ANCASH,SIHUAS,HUAYLLABAMBA,-8.5347,-77.5669
239,021405,ANCASH,SIHUAS,QUICHES,-8.395,-77.4911
240,021409,ANCASH,SIHUAS,RAGASH,-8.5317,-77.6658
241,021410,ANCASH,SIHUAS,SAN JUAN,-8.6464,-77.5819
242,021406,ANCASH,SIHUAS,SICSIBAMBA,-8.6233,-77.5356
243,021501,ANCASH,YUNGAY,YUNGAY,-9.14,-77.7447
244,021502,ANCASH,YUNGAY,CASCAPARA,-9.2264,-77.7172
245,021503,ANCASH,YUNGAY,MANCOS,-9.19,-77.7122
246,021504,ANCASH,YUNGAY,MATACOTO,-9.1769,-77.7472
247,021505,ANCASH,YUNGAY,QUILLO,-9.3286,-78.0417
248,021506,ANCASH,YUNGAY,RANRAHIRCA,-9.1731,-77.7225
249,021507,ANCASH,YUNGAY,SHUPLUY,-9.2169,-77.6939
250,021508,ANCASH,YUNGAY,YANAMA,-9.0206,-77.4708
251,030101,APURIMAC,ABANCAY,ABANCAY,-13.6289,-72.8861
252,030104,APURIMAC,ABANCAY,CHACOCHE,-13.9411,-72.9911
253,030102,APURIMAC,ABANCAY,CIRCA,-13.8783,-72.8758
254,030103,APURIMAC,ABANCAY,CURAHUASI,-13.5414,-72.6961
255,030105,APURIMAC,ABANCAY,HUANIPACA,-13.4922,-72.9333
256,030106,APURIMAC,ABANCAY,LAMBRAMA,-13.8708,-72.7697
257,030107,APURIMAC,ABANCAY,PICHIRHUA,-13.8608,-73.0733
258,030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,-13.5142,-72.8142
259,030109,APURIMAC,ABANCAY,TAMBURCO,-13.6222,-72.8733
260,030301,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-13.6561,-73.3897
261,030302,APURIMAC,ANDAHUAYLAS,ANDARAPA,-13.5281,-73.3658
262,030303,APURIMAC,ANDAHUAYLAS,CHIARA,-13.8672,-73.6689
263,030304,APURIMAC,ANDAHUAYLAS,HUANCARAMA,-13.6447,-73.0856
264,030305,APURIMAC,ANDAHUAYLAS,HUANCARAY,-13.7572,-73.5275
265,030317,APURIMAC,ANDAHUAYLAS,HUAYANA,-14.0508,-73.6094
266,030306,APURIMAC,ANDAHUAYLAS,KISHUARA,-13.6911,-73.1186
267,030307,APURIMAC,ANDAHUAYLAS,PACOBAMBA,-13.6153,-73.0839
268,030313,APURIMAC,ANDAHUAYLAS,PACUCHA,-13.6094,-73.3442
269,030308,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,-14.1869,-73.5447
270,030314,APURIMAC,ANDAHUAYLAS,POMACOCHA,-14.0839,-73.5908
271,030309,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,-13.7731,-73.6033
272,030310,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,-13.6517,-73.3658
273,030318,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,-13.9611,-73.6078
274,030315,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,-13.6575,-73.4939
275,030311,APURIMAC,ANDAHUAYLAS,TALAVERA,-13.6542,-73.4289
276,030316,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,-14.0528,-73.5658
277,030312,APURIMAC,ANDAHUAYLAS,TURPO,-13.7856,-73.4742
278,030319,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,-13.5325,-73.2883
279,030320,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,-13.7342,-73.3506
280,030401,APURIMAC,ANTABAMBA,ANTABAMBA,-14.3653,-72.8772
281,030402,APURIMAC,ANTABAMBA,EL ORO,-14.2089,-73.0583
282,030403,APURIMAC,ANTABAMBA,HUAQUIRCA,-14.3394,-72.895
283,030404,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,-14.4283,-72.915
284,030405,APURIMAC,ANTABAMBA,OROPESA,-14.2606,-72.5636
285,030406,APURIMAC,ANTABAMBA,PACHACONAS,-14.2233,-73.0164
286,030407,APURIMAC,ANTABAMBA,SABAINO,-14.3133,-72.9453
287,030201,APURIMAC,AYMARAES,CHALHUANCA,-14.2944,-73.2447
288,030202,APURIMAC,AYMARAES,CAPAYA,-14.1178,-73.3211
289,030203,APURIMAC,AYMARAES,CARAYBAMBA,-14.3781,-73.1608
290,030206,APURIMAC,AYMARAES,CHAPIMARCA,-13.975,-73.065
291,030204,APURIMAC,AYMARAES,COLCABAMBA,-14.0064,-73.2542
292,030205,APURIMAC,AYMARAES,COTARUSE,-14.4158,-73.205
293,030207,APURIMAC,AYMARAES,HUAYLLO,-14.1331,-73.2678
294,030217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,-14.1481,-73.1739
295,030208,APURIMAC,AYMARAES,LUCRE,-13.9497,-73.2261
296,030209,APURIMAC,AYMARAES,POCOHUANCA,-14.2183,-73.0869
297,030216,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,-13.9242,-73.1822
298,030210,APURIMAC,AYMARAES,SAÑAYCA,-14.2044,-73.3469
299,030211,APURIMAC,AYMARAES,SORAYA,-14.1647,-73.315
300,030212,APURIMAC,AYMARAES,TAPAIRIHUA,-14.1414,-73.1403
301,030213,APURIMAC,AYMARAES,TINTAY,-13.9594,-73.1853
302,030214,APURIMAC,AYMARAES,TORAYA,-14.0531,-73.2939
303,030215,APURIMAC,AYMARAES,YANACA,-14.2253,-73.16
304,030501,APURIMAC,COTABAMBAS,TAMBOBAMBA,-13.9461,-72.1747
305,030503,APURIMAC,COTABAMBAS,COTABAMBAS,-13.7456,-72.355
306,030502,APURIMAC,COTABAMBAS,COYLLURQUI,-13.8369,-72.4322
307,030504,APURIMAC,COTABAMBAS,HAQUIRA,-14.2142,-72.1889
308,030505,APURIMAC,COTABAMBAS,MARA,-14.0867,-72.1019
309,030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,-14.1186,-72.2467
310,030701,APURIMAC,CHINCHEROS,CHINCHEROS,-13.5183,-73.7228
311,030705,APURIMAC,CHINCHEROS,ANCO-HUALLO,-13.5297,-73.6742
312,030704,APURIMAC,CHINCHEROS,COCHARCAS,-13.6106,-73.7414
313,030706,APURIMAC,CHINCHEROS,HUACCANA,-13.3881,-73.6892
314,030703,APURIMAC,CHINCHEROS,OCOBAMBA,-13.4825,-73.5603
315,030702,APURIMAC,CHINCHEROS,ONGOY,-13.4028,-73.6683
316,030707,APURIMAC,CHINCHEROS,URANMARCA,-13.6722,-73.6694
317,030708,APURIMAC,CHINCHEROS,RANRACANCHA,-13.5325,-73.6056
318,030709,APURIMAC,CHINCHEROS,ROCCHACC,-13.4406,-73.6
319,030710,APURIMAC,CHINCHEROS,EL PORVENIR,-13.3967,-73.5933
320,030711,APURIMAC,CHINCHEROS,LOS CHANKAS,-13.435,-73.8219
321,030601,APURIMAC,GRAU,CHUQUIBAMBILLA,-14.105,-72.7078
322,030602,APURIMAC,GRAU,CURPAHUASI,-14.0633,-72.6708
323,030605,APURIMAC,GRAU,GAMARRA,-13.8717,-72.5083
324,030603,APURIMAC,GRAU,HUAYLLATI,-13.9281,-72.4844
325,030604,APURIMAC,GRAU,MAMARA,-14.2286,-72.5908
326,030606,APURIMAC,GRAU,MICAELA BASTIDAS,-14.1153,-72.6142
327,030608,APURIMAC,GRAU,PATAYPAMPA,-14.1775,-72.6725
328,030607,APURIMAC,GRAU,PROGRESO,-14.0722,-72.4767
329,030609,APURIMAC,GRAU,SAN ANTONIO,-14.1694,-72.6233
330,030613,APURIMAC,GRAU,SANTA ROSA,-14.1397,-72.6567
331,030610,APURIMAC,GRAU,TURPAY,-14.2278,-72.6225
332,030611,APURIMAC,GRAU,VILCABAMBA,-14.0778,-72.6247
333,030612,APURIMAC,GRAU,VIRUNDO,-14.2503,-72.6811
334,030614,APURIMAC,GRAU,CURASCO,-14.0619,-72.5678
335,040101,AREQUIPA,AREQUIPA,AREQUIPA,-16.3933,-71.5289
336,040128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,-16.38,-71.5211
337,040102,AREQUIPA,AREQUIPA,CAYMA,-16.3625,-71.5442
338,040103,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3764,-71.5608
339,040104,AREQUIPA,AREQUIPA,CHARACATO,-16.4686,-71.4844
340,040105,AREQUIPA,AREQUIPA,CHIGUATA,-16.4036,-71.3917
341,040127,AREQUIPA,AREQUIPA,JACOBO HUNTER,-16.4414,-71.5586
342,040106,AREQUIPA,AREQUIPA,LA JOYA,-16.4231,-71.8183
343,040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,-16.4072,-71.5056
344,040107,AREQUIPA,AREQUIPA,MIRAFLORES,-16.3947,-71.5225
345,040108,AREQUIPA,AREQUIPA,MOLLEBAYA,-16.4872,-71.4669
346,040109,AREQUIPA,AREQUIPA,PAUCARPATA,-16.4328,-71.5047
